"Time","Flux","Count","Flux_1h_1h12m","Flux_1h_2h","Flux_1h_1d1h_top1","Flux_1h_1d1h_top2","Flux_1h_1d1h_top3","Flux_1h_1d1h_top4","Flux_1h_1d1h_top5","Flux_1h_1d1h_top6","Flux_1h_1d1h_top7","Flux_1h_1d1h_top8","Flux_1h_1d1h_top9","Flux_1h_1d1h_top10","Flux_1h_1d1h_top10sum"
2014-01-23 03:00:00,6.9237e-07,58,4.0644e-07,6.3204e-07,9.3371e-07,9.2584e-07,9.2322e-07,9.1797e-07,9.1273e-07,8.9436e-07,8.76e-07,8.6813e-07,8.419e-07,8.3403e-07,8.92789e-06
2014-01-23 03:12:00,5.481e-07,59,3.9857e-07,6.3204e-07,9.3371e-07,9.2584e-07,9.2322e-07,9.1797e-07,9.1273e-07,8.9436e-07,8.76e-07,8.6813e-07,8.419e-07,8.3403e-07,8.92789e-06
2014-01-23 03:24:00,4.8514e-07,59,5.035e-07,6.3204e-07,9.3371e-07,9.2584e-07,9.2322e-07,9.1797e-07,9.1273e-07,8.9436e-07,8.76e-07,8.6813e-07,8.419e-07,8.3403e-07,8.92789e-06
2014-01-23 03:36:00,4.0119e-07,58,6.3204e-07,6.3204e-07,9.3371e-07,9.2584e-07,9.2322e-07,9.1797e-07,9.1273e-07,8.9436e-07,8.76e-07,8.6813e-07,8.419e-07,8.3403e-07,8.92789e-06
2014-01-23 03:48:00,3.907e-07,59,5.3236e-07,5.6121e-07,1.1882e-06,9.4683e-07,9.3371e-07,9.2584e-07,9.2322e-07,9.1797e-07,9.1273e-07,8.9436e-07,8.76e-07,8.6813e-07,8.92789e-06
2014-01-23 04:00:00,4.0644e-07,58,5.6121e-07,5.6121e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,9.4683e-07,9.3371e-07,9.2584e-07,8.92789e-06
2014-01-23 04:12:00,3.9857e-07,59,4.7464e-07,4.7464e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,9.6781e-07,9.4683e-07,9.3371e-07,8.92789e-06
2014-01-23 04:24:00,4.1431e-07,58,4.6153e-07,4.6153e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,9.6781e-07,9.4683e-07,9.3371e-07,8.92789e-06
2014-01-23 04:36:00,6.2417e-07,58,4.3267e-07,4.3267e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,9.6781e-07,9.4683e-07,9.3371e-07,8.92789e-06
2014-01-23 04:48:00,5.3236e-07,58,3.9857e-07,3.9857e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,9.6781e-07,9.4683e-07,9.3371e-07,9.38699e-06
2014-01-23 05:00:00,5.6121e-07,59,3.8808e-07,3.9857e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,9.6781e-07,9.4683e-07,9.3371e-07,1.218338e-05
2014-01-23 05:12:00,4.7464e-07,59,3.7758e-07,3.9857e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,9.6781e-07,9.4683e-07,9.3371e-07,1.222535e-05
2014-01-23 05:24:00,4.6153e-07,58,3.6971e-07,3.9857e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,9.6781e-07,9.4683e-07,9.3371e-07,1.222535e-05
2014-01-23 05:36:00,4.3267e-07,59,3.7758e-07,3.9857e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,9.6781e-07,9.4683e-07,9.3371e-07,1.222535e-05
2014-01-23 05:48:00,3.9857e-07,58,3.9857e-07,3.9857e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,9.6781e-07,9.4683e-07,9.3371e-07,1.222535e-05
2014-01-23 06:00:00,3.8545e-07,59,3.8808e-07,4.5628e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,9.6781e-07,9.4683e-07,9.3371e-07,1.222535e-05
2014-01-23 06:12:00,3.7758e-07,58,3.9857e-07,4.5628e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,9.6781e-07,9.4683e-07,9.3371e-07,1.222535e-05
2014-01-23 06:24:00,3.6447e-07,59,3.7758e-07,4.5628e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,9.6781e-07,9.4683e-07,9.3371e-07,1.222535e-05
2014-01-23 06:36:00,3.7234e-07,59,3.8808e-07,4.5628e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,9.6781e-07,9.4683e-07,9.3371e-07,1.222535e-05
2014-01-23 06:48:00,3.7758e-07,58,4.5628e-07,4.5628e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.222535e-05
2014-01-23 07:00:00,3.8545e-07,59,4.4841e-07,4.4841e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.222535e-05
2014-01-23 07:12:00,3.907e-07,58,4.2218e-07,4.5366e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.222535e-05
2014-01-23 07:24:00,3.7234e-07,59,4.1431e-07,4.5366e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.222535e-05
2014-01-23 07:36:00,3.8021e-07,58,4.4579e-07,4.5366e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.222535e-05
2014-01-23 07:48:00,3.8808e-07,59,4.4579e-07,4.5366e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 08:00:00,4.4841e-07,59,4.5366e-07,4.5366e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 08:12:00,4.1431e-07,59,4.5103e-07,4.5103e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 08:24:00,4.0382e-07,59,4.3267e-07,4.6153e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 08:36:00,4.2218e-07,58,3.9857e-07,4.6153e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 08:48:00,4.4579e-07,59,4.4317e-07,4.6153e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 09:00:00,4.5103e-07,58,4.353e-07,4.6153e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 09:12:00,4.5103e-07,59,4.6153e-07,4.7202e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 09:24:00,4.3267e-07,58,4.1431e-07,4.7202e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 09:36:00,3.9332e-07,59,4.0906e-07,4.8776e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 09:48:00,3.9857e-07,59,4.3267e-07,4.8776e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 10:00:00,4.353e-07,58,4.7202e-07,4.8776e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 10:12:00,4.353e-07,59,4.589e-07,4.8776e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 10:24:00,4.0906e-07,58,4.8776e-07,5.1924e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 10:36:00,4.0906e-07,59,4.8776e-07,5.1924e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 10:48:00,3.9332e-07,58,4.7727e-07,5.1924e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 11:00:00,4.3792e-07,59,4.7202e-07,5.1924e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 11:12:00,4.5103e-07,59,5.1924e-07,5.1924e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 11:24:00,4.694e-07,58,4.9301e-07,4.9301e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 11:36:00,4.8776e-07,59,4.7989e-07,4.7989e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 11:48:00,4.6677e-07,58,4.7464e-07,4.7464e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 12:00:00,4.3005e-07,59,4.4579e-07,4.4579e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 12:12:00,5.1924e-07,58,4.3267e-07,4.3267e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 12:24:00,4.9301e-07,54,3.9857e-07,4.0906e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 12:36:00,4.5366e-07,59,3.8545e-07,4.1169e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 12:48:00,4.6677e-07,59,3.9332e-07,4.1169e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 13:00:00,4.4579e-07,59,4.0906e-07,4.1169e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 13:12:00,4.3267e-07,58,4.0906e-07,4.1169e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 13:24:00,3.9332e-07,59,4.1169e-07,4.1169e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 13:36:00,3.8545e-07,58,4.0644e-07,5.4022e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 13:48:00,3.8021e-07,59,3.9857e-07,6.3466e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 14:00:00,3.907e-07,58,4.1169e-07,6.3466e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 14:12:00,4.0906e-07,59,3.907e-07,6.3466e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 14:24:00,3.8808e-07,59,5.4022e-07,6.3466e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 14:36:00,4.0644e-07,58,6.3466e-07,6.3466e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 14:48:00,3.907e-07,59,6.1892e-07,6.1892e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 15:00:00,4.1169e-07,58,5.4022e-07,5.822e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 15:12:00,3.907e-07,59,5.1137e-07,5.822e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 15:24:00,3.907e-07,58,5.822e-07,5.822e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 15:36:00,5.7957e-07,59,5.7957e-07,6.2417e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 15:48:00,6.1892e-07,59,5.481e-07,6.2417e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 16:00:00,5.3498e-07,58,4.7989e-07,6.2417e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 16:12:00,5.1137e-07,59,4.7464e-07,6.2417e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 16:24:00,5.1924e-07,58,6.2417e-07,6.2417e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 16:36:00,5.7695e-07,59,4.694e-07,4.694e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 16:48:00,5.481e-07,58,4.0382e-07,4.1169e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 17:00:00,4.7989e-07,59,3.9857e-07,4.1693e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 17:12:00,4.7464e-07,59,4.1169e-07,5.2186e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 17:24:00,5.1399e-07,58,4.0119e-07,6.3204e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 17:36:00,4.694e-07,59,3.9332e-07,6.3204e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 17:48:00,4.0382e-07,58,4.1693e-07,6.3204e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 18:00:00,3.9595e-07,59,5.2186e-07,6.3204e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 18:12:00,3.9595e-07,58,6.3204e-07,NA,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 18:24:00,3.9595e-07,59,5.7695e-07,NA,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 18:36:00,3.8283e-07,58,5.0612e-07,NA,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 18:48:00,3.9857e-07,59,4.589e-07,NA,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 19:00:00,4.2742e-07,59,NA,NA,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 19:12:00,5.6121e-07,58,3.9595e-07,4.2218e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 19:24:00,5.7695e-07,59,3.9857e-07,4.4841e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 19:36:00,5.0612e-07,58,3.9332e-07,4.7202e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 19:48:00,4.589e-07,59,4.0382e-07,4.7202e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 20:00:00,4.0644e-07,58,4.2218e-07,4.7202e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 20:12:00,3.9332e-07,59,4.4841e-07,4.7202e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 20:24:00,3.9332e-07,59,4.7202e-07,4.7202e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 20:36:00,3.8545e-07,58,4.3792e-07,4.3792e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 20:48:00,3.8545e-07,59,4.0644e-07,4.0644e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 21:00:00,4.0644e-07,47,3.7234e-07,3.7234e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 21:12:00,4.2218e-07,59,3.5922e-07,3.7496e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 21:24:00,4.7202e-07,58,3.6184e-07,4.1431e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 21:36:00,4.3792e-07,59,3.6709e-07,4.1431e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 21:48:00,4.0644e-07,59,3.5922e-07,4.1431e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 22:00:00,3.7234e-07,59,3.7496e-07,4.1431e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 22:12:00,3.566e-07,59,4.1431e-07,4.1431e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 22:24:00,3.6184e-07,58,4.1169e-07,4.1169e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 22:36:00,3.6184e-07,59,3.8021e-07,3.8021e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 22:48:00,3.5397e-07,58,3.6709e-07,3.6709e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 23:00:00,3.566e-07,59,3.5397e-07,4.0119e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 23:12:00,3.7496e-07,58,3.4873e-07,4.2218e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 23:24:00,4.1169e-07,59,3.4873e-07,4.2218e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 23:36:00,3.8021e-07,59,3.5922e-07,4.353e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-23 23:48:00,3.6709e-07,58,4.0119e-07,4.353e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-24 00:00:00,3.5397e-07,59,4.2218e-07,4.353e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-24 00:12:00,3.4348e-07,58,4.1956e-07,4.353e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-24 00:24:00,3.4086e-07,59,4.353e-07,4.4054e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
2014-01-24 00:36:00,3.5135e-07,58,4.248e-07,4.6677e-07,1.5187e-06,1.5187e-06,1.4269e-06,1.3508e-06,1.2695e-06,1.1882e-06,1.1042e-06,1.0596e-06,1.0334e-06,1.0229e-06,1.24929e-05
